,SME_offers,SME,Social_clause,G_clause,G_criterion,G_weight,Price_weight,Award_price,Legal_status,Departement,Procedure_type,CPV,Framework,Advertising,Id_contract,Allotment,Month,Contract_type,SME_ratio,Other_offers,SIREN,Participation
285525,1.0,0,0,0,0,0.0,100.0,12.557996671710258,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,0.5,1.0,130006364,1
285549,2.0,0,0,0,0,0.0,100.0,12.152529348098943,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,0.3333333333333333,4.0,130006364,1
285555,2.0,0,0,0,0,0.0,100.0,13.068822548676296,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,0.6666666666666666,1.0,130006364,1
285552,1.0,0,0,0,0,0.0,100.0,12.152527554592796,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,0.25,3.0,130006364,1
285542,1.0,1,0,0,0,0.0,100.0,13.068819383671093,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,1.0,0.0,130006364,1
285532,3.0,1,0,0,0,0.0,100.0,12.152531458102056,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,0.6,2.0,130006364,1
285536,1.0,1,0,0,0,0.0,100.0,11.459380690534168,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,0.5,1.0,130006364,1
285528,1.0,0,0,0,0,0.0,100.0,12.557991818696953,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,0.3333333333333333,2.0,130006364,1
285558,2.0,1,0,0,0,0.0,100.0,15.14826405870613,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,0.5,2.0,130006364,1
285526,1.0,0,0,0,0,0.0,100.0,14.483083743880776,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,0.5,1.0,130006364,1
285561,0.0,0,0,0,0,0.0,100.0,13.846826136558548,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,0.0,1.0,130006364,0
285529,1.0,0,0,0,0,0.0,100.0,13.24664551473977,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,0.3333333333333333,2.0,130006364,1
285563,2.0,1,0,0,0,0.0,100.0,13.919320286773527,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,1.0,0.0,130006364,1
285534,2.0,1,0,0,0,0.0,100.0,13.619598381659086,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,0.6666666666666666,1.0,130006364,1
285540,1.0,1,0,0,0,0.0,100.0,14.774139511585009,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,1.0,0.0,130006364,1
285550,2.0,0,0,0,0,0.0,100.0,13.089128114054102,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,0.3333333333333333,4.0,130006364,1
285556,2.0,0,0,0,0,0.0,100.0,13.479391403002396,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,0.6666666666666666,1.0,130006364,1
285531,3.0,1,0,0,0,0.0,100.0,13.386450618233658,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,0.75,1.0,130006364,1
285553,1.0,0,0,0,0,0.0,100.0,12.869894691796093,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,0.25,3.0,130006364,1
285543,1.0,1,0,0,0,0.0,100.0,13.990871311145467,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,1.0,0.0,130006364,1
285545,2.0,1,0,0,0,0.0,100.0,13.260163082807649,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,0.5,2.0,130006364,1
285537,1.0,1,0,0,0,0.0,100.0,13.33610155654841,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,0.5,1.0,130006364,1
285559,1.0,1,0,0,0,0.0,100.0,14.293206053810062,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,0.5,1.0,130006364,1
285547,2.0,1,0,0,0,0.0,100.0,13.013294572310171,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,0.6666666666666666,1.0,130006364,1
285533,3.0,1,0,0,0,0.0,100.0,12.845677319910576,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,0.75,1.0,130006364,1
285527,1.0,0,0,0,0,0.0,100.0,14.58807067870506,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,0.5,1.0,130006364,1
285562,0.0,0,0,0,0,0.0,100.0,13.785254639093386,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,0.0,1.0,130006364,0
285530,1.0,0,0,0,0,0.0,100.0,13.303880327255582,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,0.3333333333333333,2.0,130006364,1
285564,2.0,1,0,0,0,0.0,100.0,13.896171311531171,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,1.0,0.0,130006364,1
285535,2.0,1,0,0,0,0.0,100.0,13.500623372902378,73,93,open,15800000,0,33.0,22-38596,1,2022_June,Supplies,0.6666666666666666,1.0,130006364,1
285541,1.0,1,0,0,0,0.0,100.0,14.404338830205072,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,1.0,0.0,130006364,1
285551,2.0,0,0,0,0,0.0,100.0,13.042503732973694,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,0.3333333333333333,4.0,130006364,1
285557,2.0,1,0,0,0,0.0,100.0,13.282561642241646,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,0.6666666666666666,1.0,130006364,1
285554,1.0,0,0,0,0,0.0,100.0,12.915053066174334,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,0.25,3.0,130006364,1
285544,1.0,1,0,0,0,0.0,100.0,13.490564846972102,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,1.0,0.0,130006364,1
285546,2.0,1,0,0,0,0.0,100.0,13.303328114134107,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,0.6666666666666666,1.0,130006364,1
285538,1.0,1,0,0,0,0.0,100.0,12.778703088523226,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,0.5,1.0,130006364,1
285560,1.0,1,0,0,0,0.0,100.0,14.27780347341623,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,0.5,1.0,130006364,1
285548,2.0,1,0,0,0,0.0,100.0,12.679497229133311,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,0.6666666666666666,1.0,130006364,1
285539,1.0,1,0,0,0,0.0,100.0,14.860582028454353,73,93,open,15000000,0,33.0,22-38596,1,2022_June,Supplies,1.0,0.0,130006364,1
978363,2.0,1,0,0,0,0.0,60.0,10.596634733096073,73,86,open,19640000,0,19.0,22-38708,1,2022_March,Supplies,1.0,0.0,258600493,1
978365,3.0,1,0,0,0,0.0,60.0,11.156250521031495,73,86,open,19640000,0,19.0,22-38708,1,2022_March,Supplies,1.0,0.0,258600493,1
978367,2.0,0,0,0,0,0.0,60.0,10.308952660644293,73,86,open,18937000,0,19.0,22-38708,1,2022_March,Supplies,1.0,0.0,258600493,1
828321,2.0,1,0,0,0,0.0,40.0,13.927525881188748,73,51,competitive dialogue,45213240,0,29.0,22-39080,0,2022_March,Works,1.0,0.0,195112966,1
708789,2.0,1,0,1,1,10.0,60.0,11.472103470449973,72,74,open,39522530,1,31.0,22-39288,1,2022_March,Supplies,0.5,2.0,200063402,1
435466,0.0,1,1,1,1,10.0,60.0,14.508657738524219,72,83,no competition,45443000,1,27.0,22-39291,0,2022_March,Works,0.0,7.0,218300697,0
977932,2.0,1,0,0,0,0.0,40.0,11.377105741827693,73,86,open,79311000,0,35.0,22-39446,0,2022_March,Services,0.4,3.0,258600493,1
185996,2.0,1,0,1,0,0.0,40.0,12.144027014558292,71,13,open,90715000,0,29.0,22-39530,1,2022_March,Services,1.0,0.0,130006380,1
185998,2.0,1,0,1,0,0.0,40.0,11.235028693253245,71,13,open,90715000,0,29.0,22-39530,1,2022_March,Services,1.0,0.0,130006380,1
186000,2.0,1,0,1,0,0.0,40.0,11.049023184582468,71,13,open,90715000,0,29.0,22-39530,1,2022_March,Services,1.0,0.0,130006380,1
255221,1.0,0,0,0,0,0.0,100.0,13.017002861746503,73,69,open,35100000,0,37.0,22-39556,0,2022_March,Supplies,1.0,0.0,286912001,1
431421,1.0,1,1,1,0,0.0,100.0,14.391269624875873,73,83,negotiated,92332000,0,41.0,22-39594,1,2022_May,Services,1.0,0.0,248300543,1
431422,1.0,1,1,1,0,0.0,100.0,14.345142430453194,73,83,negotiated,92332000,0,41.0,22-39594,1,2022_May,Services,1.0,0.0,248300543,1
741331,6.0,1,0,0,0,0.0,30.0,7.600902459542082,73,80,open,80330000,1,52.0,22-39613,1,2022_March,Services,0.75,2.0,198013443,1
741335,6.0,1,0,0,0,0.0,30.0,7.600902459542082,73,80,open,80330000,1,52.0,22-39613,1,2022_March,Services,0.75,2.0,198013443,1
741339,6.0,1,0,0,0,0.0,30.0,8.922658299524402,73,80,open,80330000,1,52.0,22-39613,1,2022_March,Services,0.75,2.0,198013443,1
741343,6.0,1,0,0,0,0.0,30.0,8.699514748210191,73,80,open,80330000,1,52.0,22-39613,1,2022_March,Services,0.75,2.0,198013443,1
741347,6.0,1,0,0,0,0.0,30.0,8.517193191416238,73,80,open,80330000,1,52.0,22-39613,1,2022_March,Services,0.75,2.0,198013443,1
741351,6.0,1,0,0,0,0.0,30.0,8.006367567650246,73,80,open,80330000,1,52.0,22-39613,1,2022_March,Services,0.75,2.0,198013443,1
741355,4.0,1,0,0,0,0.0,30.0,8.006367567650246,73,80,open,80330000,1,52.0,22-39613,1,2022_March,Services,0.8,1.0,198013443,1
951382,2.0,1,0,0,0,0.0,100.0,13.527828485512494,74,25,competitive dialogue,48000000,1,33.0,22-39653,0,2022_March,Services,1.0,0.0,130025828,1
662283,1.0,1,0,1,1,5.0,45.0,14.122995257712235,72,60,open,18100000,1,33.0,22-39697,0,2022_March,Supplies,0.5,1.0,226000016,1
109372,3.0,0,0,0,0,0.0,60.0,12.611537753638338,72,59,open,71317100,1,32.0,22-39810,1,2022_March,Services,0.375,5.0,200053742,1
109373,3.0,0,0,0,0,0.0,60.0,12.611537753638338,72,59,open,71317100,1,32.0,22-39810,1,2022_March,Services,0.375,5.0,200053742,1
218593,2.0,1,0,0,1,20.0,30.0,12.013700752882718,72,27,open,03221200,1,47.0,22-39857,0,2022_March,Supplies,1.0,0.0,212702849,1
281925,1.0,1,1,1,1,20.0,30.0,13.304684934198283,72,93,open,98310000,1,29.0,22-40189,0,2022_March,Services,1.0,0.0,219300555,1
1106166,2.0,0,0,0,0,0.0,40.0,11.512925464970229,72,65,open,18100000,1,30.0,22-40281,1,2022_March,Supplies,1.0,0.0,216504407,1
1106177,3.0,1,0,0,0,0.0,55.0,11.512925464970229,72,65,open,35113400,1,30.0,22-40281,1,2022_March,Supplies,0.6,2.0,216504407,1
1106178,4.0,1,0,0,0,0.0,80.0,11.512925464970229,72,65,open,18143000,1,30.0,22-40281,1,2022_March,Supplies,0.6666666666666666,2.0,216504407,1
1106179,4.0,1,0,0,0,0.0,55.0,11.184421397998193,72,65,open,18100000,1,30.0,22-40281,1,2022_March,Supplies,0.8,1.0,216504407,1
1106180,5.0,0,0,0,0,0.0,55.0,11.512925464970229,72,65,open,18830000,1,30.0,22-40281,1,2022_March,Supplies,0.8333333333333334,1.0,216504407,1
1106183,2.0,1,0,0,0,0.0,40.0,11.127262984158243,72,65,open,18100000,1,30.0,22-40281,1,2022_March,Supplies,1.0,0.0,216504407,1
1106167,2.0,0,0,0,0,0.0,40.0,11.512925464970229,72,65,open,18100000,1,30.0,22-40281,1,2022_March,Supplies,1.0,0.0,216504407,1
1106168,2.0,0,0,0,0,0.0,40.0,11.695247021764184,72,65,open,18810000,1,30.0,22-40281,1,2022_March,Supplies,1.0,0.0,216504407,1
1106169,2.0,0,0,0,0,0.0,40.0,11.84939770159144,72,65,open,18100000,1,30.0,22-40281,1,2022_March,Supplies,1.0,0.0,216504407,1
1106170,2.0,0,0,0,0,0.0,60.0,11.982929094215963,72,65,open,18420000,1,30.0,22-40281,1,2022_March,Supplies,1.0,0.0,216504407,1
1106172,1.0,0,0,0,0,0.0,40.0,10.596634733096073,72,65,open,18815000,1,30.0,22-40281,1,2022_March,Supplies,1.0,0.0,216504407,1
1105585,1.0,1,0,0,0,0.0,40.0,9.18684039790967,72,65,open,66518200,0,32.0,22-40284,0,2022_March,Services,1.0,0.0,216504407,1
1105237,2.0,1,0,0,0,0.0,40.0,10.596634733096073,72,65,open,32331300,1,32.0,22-40285,1,2022_March,Supplies,1.0,0.0,216504407,1
1105236,3.0,1,0,0,0,0.0,70.0,11.982929094215963,72,65,open,32331300,1,32.0,22-40285,1,2022_March,Supplies,1.0,0.0,216504407,1
1106431,2.0,1,0,1,0,0.0,40.0,12.676076274775909,72,65,open,79810000,1,33.0,22-40396,1,2022_March,Services,1.0,0.0,216504407,1
1106433,3.0,1,0,1,0,0.0,40.0,10.596634733096073,72,65,open,79810000,1,33.0,22-40396,1,2022_March,Services,1.0,0.0,216504407,1
1106434,5.0,1,0,1,0,0.0,40.0,10.373491181781864,72,65,open,79810000,1,33.0,22-40396,1,2022_March,Services,1.0,0.0,216504407,1
1029993,0.0,0,0,0,0,0.0,30.0,13.044104948624698,72,88,restricted,71200000,0,32.0,22-4063,0,2022_January,Services,0.0,3.0,218803518,0
336386,1.0,0,0,0,0,0.0,40.0,12.23393097365857,92,78,open,18921000,1,118.0,22-4074,0,2022_January,Supplies,0.5,1.0,490190311,1
719127,2.0,1,0,0,0,0.0,60.0,11.471394677649027,72,30,open,03410000,1,44.0,22-40740,0,2022_March,Supplies,1.0,0.0,213000078,1
719128,2.0,1,0,0,0,0.0,60.0,11.992726443070953,72,30,open,03410000,1,44.0,22-40740,0,2022_March,Supplies,1.0,0.0,213000078,1
434240,0.0,0,0,0,0,0.0,40.0,10.798035616451601,72,83,open,66518000,0,33.0,22-4099,0,2022_January,Services,0.0,4.0,218300986,0
634264,1.0,1,0,1,0,0.0,60.0,11.353039301993306,54,35,open,50100000,1,30.0,22-41156,0,2022_March,Services,1.0,0.0,885146258,1
371373,0.0,0,0,0,1,15.0,30.0,10.146512159443487,72,62,open,31500000,0,43.0,22-4117,0,2022_January,Supplies,0.0,4.0,216200147,0
73199,1.0,1,1,1,0,0.0,30.0,12.994530005894443,71,75,open,77700000,1,30.0,22-41227,0,2022_March,Services,1.0,0.0,110070018,1
15556,1.0,1,0,0,0,0.0,50.0,11.289781913656018,81,75,open,79800000,1,71.0,22-41418,1,2022_March,Services,1.0,0.0,380992255,1
260034,2.0,1,0,0,0,0.0,50.0,12.220995740188028,83,69,open,79620000,0,44.0,22-41420,0,2022_March,Services,0.2857142857142857,5.0,821682705,1
73202,4.0,0,1,1,1,5.0,40.0,12.089194949929778,81,75,open,79995100,1,33.0,22-41476,0,2022_March,Services,1.0,0.0,775671886,1
285035,1.0,1,1,1,1,10.0,50.0,11.695247021764184,73,87,open,32232000,1,34.0,22-41555,1,2022_March,Supplies,1.0,0.0,130006372,1
269709,1.0,0,0,1,1,15.0,40.0,13.754589698523807,41,93,open,90500000,1,29.0,22-41727,0,2022_March,Services,0.5,1.0,775663438,1
501079,1.0,1,0,0,0,0.0,50.0,10.819778284410283,72,95,open,33184000,1,52.0,22-4180,1,2022_January,Supplies,1.0,0.0,219502523,1
501080,1.0,1,0,0,0,0.0,50.0,9.903487552536127,72,95,open,33184000,1,52.0,22-4180,1,2022_January,Supplies,1.0,0.0,219502523,1
150226,2.0,0,0,0,0,0.0,70.0,12.353725675563755,72,59,open,77310000,1,40.0,22-41851,0,2022_March,Services,0.5,2.0,215901521,1
501083,1.0,1,0,0,0,0.0,55.0,11.84939770159144,72,95,open,30236000,1,28.0,22-4188,1,2022_January,Supplies,1.0,0.0,219502523,1
254389,1.0,1,0,0,0,0.0,55.0,13.16158409055761,41,69,open,32323300,1,38.0,22-4189,0,2022_January,Supplies,1.0,0.0,844366914,1
141061,3.0,1,0,1,0,0.0,40.0,13.592367006650065,72,59,open,90610000,0,37.0,22-42213,0,2022_March,Services,1.0,0.0,215901729,1
139689,3.0,1,0,0,0,0.0,30.0,14.038654109278484,73,59,open,72224000,1,31.0,22-4223,0,2022_January,Services,1.0,0.0,200093201,1
318564,0.0,0,0,0,0,0.0,100.0,15.793749594134948,73,33,negotiated,45000000,0,35.0,22-42302,0,2022_April,Works,0.0,4.0,130018351,0
150227,2.0,1,0,1,0,0.0,60.0,10.596634733096073,72,59,open,90500000,0,41.0,22-42304,1,2022_March,Services,1.0,0.0,215901729,1
150228,3.0,1,0,1,1,20.0,40.0,13.592367006650065,72,59,open,90500000,0,41.0,22-42304,1,2022_March,Services,1.0,0.0,215901729,1
318518,0.0,0,0,0,0,0.0,65.0,13.16158409055761,72,33,open,39162110,0,33.0,22-42357,1,2022_March,Supplies,0.0,3.0,213303183,0
318519,0.0,0,0,0,0,0.0,65.0,11.695247021764184,72,33,open,30197630,0,33.0,22-42357,1,2022_March,Supplies,0.0,2.0,213303183,0
518568,3.0,1,0,0,0,0.0,50.0,13.65670003792604,41,06,negotiated,45261000,0,29.0,22-42452,1,2022_March,Works,0.75,1.0,794030213,1
518570,3.0,0,0,0,0,0.0,40.0,14.208606144669432,41,06,negotiated,44161110,0,29.0,22-42452,1,2022_March,Supplies,0.6,2.0,794030213,1
518571,1.0,1,0,0,0,0.0,50.0,12.306931041840556,41,06,negotiated,09300000,0,29.0,22-42452,1,2022_March,Supplies,1.0,0.0,794030213,1
83614,0.0,0,0,0,0,0.0,100.0,14.775423839141732,72,94,negotiated,85312110,0,58.0,22-42470,0,2022_March,Services,0.0,2.0,219400447,0
186003,0.0,0,0,1,0,0.0,70.0,12.611537753638338,72,13,open,31681410,1,32.0,22-42481,1,2022_March,Supplies,0.0,3.0,211300017,0
186004,1.0,0,0,1,0,0.0,70.0,12.388394202324129,72,13,open,44111400,1,32.0,22-42481,1,2022_March,Supplies,0.14285714285714285,6.0,211300017,1
15564,2.0,1,0,0,0,0.0,60.0,14.914122846632385,55,75,open,32321300,1,33.0,22-42509,1,2022_March,Supplies,0.5,2.0,380129866,1
15565,2.0,0,0,0,0,0.0,60.0,14.914122846632385,55,75,open,32321300,1,33.0,22-42509,1,2022_March,Supplies,0.4,3.0,380129866,1
15566,3.0,1,0,0,0,0.0,60.0,12.611537753638338,55,75,open,38650000,1,33.0,22-42509,1,2022_March,Supplies,1.0,0.0,380129866,1
421908,1.0,1,0,1,1,10.0,40.0,12.128111104060462,73,83,open,15300000,1,38.0,22-42556,1,2022_March,Supplies,0.5,1.0,268300662,1
453433,5.0,0,0,1,1,15.0,40.0,12.533078791178019,73,77,open,90919000,0,31.0,22-42621,0,2022_March,Services,0.7142857142857143,2.0,200033090,1
66612,2.0,1,0,1,0,0.0,30.0,11.857755534541038,73,93,open,79419000,0,32.0,22-42648,0,2022_March,Services,0.6666666666666666,1.0,130008014,1
551993,3.0,1,0,0,0,0.0,40.0,12.908175850903644,55,44,negotiated,45112500,0,33.0,22-42729,1,2022_April,Works,1.0,0.0,855800462,1
552000,1.0,1,0,0,0,0.0,40.0,12.150424619891247,55,44,negotiated,45421000,0,33.0,22-42729,1,2022_April,Works,1.0,0.0,855800462,1
552001,3.0,1,0,0,0,0.0,40.0,12.975683637146377,55,44,negotiated,45410000,0,33.0,22-42729,1,2022_April,Works,1.0,0.0,855800462,1
552002,4.0,1,0,0,0,0.0,40.0,12.370766196324169,55,44,negotiated,45432111,0,33.0,22-42729,1,2022_April,Works,1.0,0.0,855800462,1
552003,6.0,1,0,0,0,0.0,40.0,12.223829947279265,55,44,negotiated,45442100,0,33.0,22-42729,1,2022_April,Works,1.0,0.0,855800462,1
552004,1.0,1,0,0,0,0.0,40.0,10.950806546816688,55,44,negotiated,45313100,0,33.0,22-42729,1,2022_April,Works,1.0,0.0,855800462,1
552005,7.0,1,0,0,0,0.0,40.0,9.494722003961284,55,44,negotiated,90911000,0,33.0,22-42729,1,2022_April,Services,1.0,0.0,855800462,1
551994,2.0,1,0,0,0,0.0,40.0,15.154451222700695,55,44,negotiated,45223220,0,33.0,22-42729,1,2022_April,Works,1.0,0.0,855800462,1
551995,3.0,1,0,0,0,0.0,40.0,12.049418835484797,55,44,negotiated,45261420,0,33.0,22-42729,1,2022_April,Works,1.0,0.0,855800462,1
551996,2.0,1,0,0,0,0.0,40.0,12.33856904022908,55,44,negotiated,45261210,0,33.0,22-42729,1,2022_April,Works,1.0,0.0,855800462,1
551997,1.0,1,0,0,0,0.0,40.0,11.819674600139235,55,44,negotiated,45261220,0,33.0,22-42729,1,2022_April,Works,1.0,0.0,855800462,1
551999,3.0,1,0,0,0,0.0,40.0,12.429750054317122,55,44,negotiated,44316500,0,33.0,22-42729,1,2022_April,Supplies,1.0,0.0,855800462,1
814289,5.0,1,0,0,0,0.0,100.0,14.28551418721001,73,49,negotiated,71000000,1,36.0,22-42732,1,2022_March,Services,1.0,0.0,200068955,1
814293,5.0,1,0,0,0,0.0,100.0,12.206072645530174,73,49,negotiated,71000000,1,36.0,22-42732,1,2022_March,Services,1.0,0.0,200068955,1
261933,2.0,1,0,0,0,0.0,30.0,13.122363377404328,74,69,open,72320000,1,34.0,22-42808,0,2022_March,Services,1.0,0.0,130002223,1
665899,0.0,0,0,0,0,0.0,40.0,12.793859310432293,73,54,open,71630000,1,39.0,22-42944,1,2022_March,Services,0.0,2.0,245400262,0
665898,0.0,0,0,0,0,0.0,40.0,12.89921982609012,73,54,open,71631430,1,39.0,22-42944,1,2022_March,Services,0.0,1.0,245400262,0
190853,2.0,1,0,1,0,0.0,40.0,12.039220813139911,73,13,open,71300000,0,36.0,22-42949,0,2022_March,Services,0.5,2.0,200054807,1
336662,1.0,1,0,0,1,10.0,60.0,11.512925464970229,73,78,open,22000000,1,31.0,22-43019,1,2022_March,Supplies,1.0,0.0,267805802,1
83675,3.0,1,0,1,0,0.0,50.0,14.22108232705062,74,75,open,33165000,1,89.0,22-43171,1,2022_March,Supplies,0.75,1.0,130005010,1
83676,3.0,1,0,1,0,0.0,50.0,14.151554131293933,74,75,open,38421000,1,89.0,22-43171,1,2022_March,Supplies,0.75,1.0,130005010,1
83677,3.0,1,0,1,0,0.0,50.0,14.287162827455534,74,75,open,38421000,1,89.0,22-43171,1,2022_March,Supplies,0.75,1.0,130005010,1
83678,3.0,1,0,1,0,0.0,50.0,14.06642490622384,74,75,open,38421000,1,89.0,22-43171,1,2022_March,Supplies,0.75,1.0,130005010,1
83679,3.0,1,0,1,0,0.0,50.0,14.206335689332924,74,75,open,38420000,1,89.0,22-43171,1,2022_March,Supplies,0.75,1.0,130005010,1
83680,3.0,1,0,1,0,0.0,50.0,13.430436139503843,74,75,open,38421000,1,89.0,22-43171,1,2022_March,Supplies,0.75,1.0,130005010,1
83681,3.0,1,0,1,0,0.0,50.0,13.616327644094907,74,75,open,38425000,1,89.0,22-43171,1,2022_March,Supplies,0.75,1.0,130005010,1
83682,3.0,1,0,1,0,0.0,50.0,13.885290319771814,74,75,open,38420000,1,89.0,22-43171,1,2022_March,Supplies,1.0,0.0,130005010,1
83683,3.0,1,0,1,0,0.0,60.0,15.233303586143535,74,75,open,38425000,1,89.0,22-43171,1,2022_March,Supplies,0.75,1.0,130005010,1
83672,3.0,1,0,1,0,0.0,50.0,13.454827592628003,74,75,open,38420000,1,89.0,22-43171,1,2022_March,Supplies,0.75,1.0,130005010,1
83673,3.0,1,0,1,0,0.0,50.0,13.6384153201419,74,75,open,33165000,1,89.0,22-43171,1,2022_March,Supplies,0.75,1.0,130005010,1
83674,3.0,1,0,1,0,0.0,50.0,14.081989422764952,74,75,open,33165000,1,89.0,22-43171,1,2022_March,Supplies,0.75,1.0,130005010,1
1053902,1.0,1,1,1,0,0.0,40.0,12.676076274775909,72,47,open,90911200,1,31.0,22-43271,1,2022_March,Services,1.0,0.0,214700015,1
1053903,4.0,0,1,1,0,0.0,40.0,12.301382825334498,72,47,open,90911200,1,31.0,22-43271,1,2022_March,Services,1.0,0.0,214700015,1
1053904,5.0,1,1,1,0,0.0,40.0,12.301382825334498,72,47,open,90911200,1,31.0,22-43271,1,2022_March,Services,1.0,0.0,214700015,1
916876,2.0,0,0,0,0,0.0,60.0,10.682755088243615,73,85,open,90513000,0,50.0,22-43374,1,2022_May,Services,0.6666666666666666,1.0,258502962,1
916877,1.0,0,0,0,0,0.0,60.0,12.457155552567661,73,85,open,90513000,0,50.0,22-43374,1,2022_May,Services,0.5,1.0,258502962,1
1008842,3.0,0,0,1,0,0.0,40.0,13.592367006650065,73,22,open,39234000,1,47.0,22-43439,1,2022_April,Supplies,0.75,1.0,200069409,1
1008843,0.0,0,0,1,0,0.0,40.0,13.592367006650065,73,22,open,39234000,1,47.0,22-43439,1,2022_April,Supplies,0.0,1.0,200069409,0
571627,1.0,1,0,0,0,0.0,40.0,10.88342553348288,55,44,negotiated,45112700,0,32.0,22-43609,1,2022_April,Works,1.0,0.0,855800462,1
571626,4.0,1,0,0,0,0.0,40.0,9.451323841418724,55,44,negotiated,45261213,0,32.0,22-43609,1,2022_April,Works,1.0,0.0,855800462,1
570051,1.0,1,0,0,0,0.0,40.0,10.88342553348288,55,44,negotiated,45112700,0,32.0,22-43624,1,2022_April,Works,1.0,0.0,855800462,1
570050,4.0,1,0,0,0,0.0,40.0,9.451323841418724,55,44,negotiated,45261213,0,32.0,22-43624,1,2022_April,Works,1.0,0.0,855800462,1
611909,1.0,1,0,0,0,0.0,40.0,11.906398960226015,54,67,negotiated,71310000,0,30.0,22-4363,1,2022_January,Services,1.0,0.0,487525107,1
569408,3.0,1,0,0,0,0.0,60.0,12.584509081250419,72,44,open,44411000,1,34.0,22-4388,0,2022_January,Supplies,1.0,0.0,214401267,1
453395,2.0,0,0,1,0,0.0,40.0,13.16158409055761,73,77,open,22440000,1,29.0,22-43894,1,2022_March,Supplies,0.4,3.0,200033090,1
710894,5.0,1,0,0,0,0.0,60.0,15.201804919084164,54,74,open,45231400,1,31.0,22-43903,1,2022_March,Works,1.0,0.0,824423974,1
719129,1.0,1,0,0,0,0.0,55.0,12.55532007364011,73,30,open,90511100,1,45.0,22-44001,0,2022_March,Services,1.0,0.0,200066918,1
570542,2.0,1,0,0,0,0.0,40.0,13.154993187425955,55,44,negotiated,09310000,0,32.0,22-44027,1,2022_April,Supplies,1.0,0.0,855800462,1
570543,1.0,1,0,0,0,0.0,40.0,13.519761340085376,55,44,negotiated,45315000,0,32.0,22-44027,1,2022_April,Works,1.0,0.0,855800462,1
570541,2.0,1,0,0,0,0.0,40.0,11.443575386835436,55,44,negotiated,45422000,0,32.0,22-44027,1,2022_April,Works,1.0,0.0,855800462,1
83703,2.0,1,0,1,0,0.0,70.0,11.184421397998193,57,78,open,44115200,1,33.0,22-44165,1,2022_March,Supplies,0.6666666666666666,1.0,401257886,1
83723,2.0,1,0,1,0,0.0,70.0,12.468436909997665,57,78,open,44110000,1,33.0,22-44165,1,2022_March,Supplies,1.0,0.0,401257886,1
